cell_filename,image_id,cell_id,cell_type,wbc_category
BloodImage_033_01.jpg,33,1,RBC,
BloodImage_033_02.jpg,33,2,RBC,
BloodImage_033_03.jpg,33,3,RBC,
BloodImage_033_04.jpg,33,4,RBC,
BloodImage_033_05.jpg,33,5,RBC,
BloodImage_033_06.jpg,33,6,RBC,
BloodImage_033_07.jpg,33,7,RBC,
BloodImage_033_08.jpg,33,8,RBC,
BloodImage_033_09.jpg,33,9,RBC,
BloodImage_033_10.jpg,33,10,RBC,
BloodImage_033_11.jpg,33,11,RBC,
BloodImage_033_12.jpg,33,12,RBC,
BloodImage_033_13.jpg,33,13,RBC,
BloodImage_033_14.jpg,33,14,RBC,
BloodImage_033_15.jpg,33,15,RBC,
BloodImage_033_16.jpg,33,16,RBC,
BloodImage_033_17.jpg,33,17,RBC,
BloodImage_033_18.jpg,33,18,RBC,
BloodImage_034_00.jpg,34,0,WBC,"NEUTROPHIL,BASOPHIL"
BloodImage_034_01.jpg,34,1,WBC,"NEUTROPHIL,BASOPHIL"
BloodImage_034_02.jpg,34,2,Platelets,
BloodImage_034_03.jpg,34,3,Platelets,
BloodImage_034_04.jpg,34,4,RBC,
BloodImage_034_05.jpg,34,5,RBC,
BloodImage_034_06.jpg,34,6,RBC,
BloodImage_034_07.jpg,34,7,RBC,
BloodImage_034_08.jpg,34,8,RBC,
BloodImage_034_09.jpg,34,9,RBC,
BloodImage_034_10.jpg,34,10,RBC,
BloodImage_034_11.jpg,34,11,RBC,
BloodImage_034_12.jpg,34,12,RBC,
BloodImage_034_13.jpg,34,13,RBC,
BloodImage_034_14.jpg,34,14,RBC,
BloodImage_034_15.jpg,34,15,RBC,
BloodImage_034_16.jpg,34,16,RBC,
BloodImage_034_17.jpg,34,17,RBC,
BloodImage_034_18.jpg,34,18,RBC,
BloodImage_035_00.jpg,35,0,WBC,NEUTROPHIL
BloodImage_035_01.jpg,35,1,RBC,
BloodImage_035_02.jpg,35,2,RBC,
BloodImage_035_03.jpg,35,3,RBC,
BloodImage_035_04.jpg,35,4,RBC,
BloodImage_035_05.jpg,35,5,RBC,
BloodImage_035_06.jpg,35,6,RBC,
BloodImage_035_07.jpg,35,7,RBC,
BloodImage_035_08.jpg,35,8,RBC,
BloodImage_035_09.jpg,35,9,RBC,
BloodImage_035_10.jpg,35,10,RBC,
BloodImage_035_11.jpg,35,11,RBC,
BloodImage_035_12.jpg,35,12,RBC,
BloodImage_035_13.jpg,35,13,RBC,
BloodImage_035_14.jpg,35,14,RBC,
BloodImage_035_15.jpg,35,15,RBC,
BloodImage_035_16.jpg,35,16,RBC,
BloodImage_035_17.jpg,35,17,RBC,
BloodImage_035_18.jpg,35,18,RBC,
BloodImage_035_19.jpg,35,19,Platelets,
BloodImage_035_20.jpg,35,20,Platelets,
BloodImage_035_21.jpg,35,21,Platelets,
BloodImage_035_22.jpg,35,22,RBC,
BloodImage_036_00.jpg,36,0,WBC,EOSINOPHIL
BloodImage_036_01.jpg,36,1,RBC,
BloodImage_036_02.jpg,36,2,RBC,
BloodImage_036_03.jpg,36,3,RBC,
BloodImage_036_04.jpg,36,4,RBC,
BloodImage_036_05.jpg,36,5,RBC,
BloodImage_036_06.jpg,36,6,RBC,
BloodImage_036_07.jpg,36,7,RBC,
BloodImage_036_08.jpg,36,8,RBC,
BloodImage_036_09.jpg,36,9,RBC,
BloodImage_036_10.jpg,36,10,RBC,
BloodImage_036_11.jpg,36,11,RBC,
BloodImage_036_12.jpg,36,12,RBC,
BloodImage_036_13.jpg,36,13,RBC,
BloodImage_036_14.jpg,36,14,RBC,
BloodImage_036_15.jpg,36,15,RBC,
BloodImage_036_16.jpg,36,16,Platelets,
BloodImage_036_17.jpg,36,17,RBC,
BloodImage_036_18.jpg,36,18,RBC,
BloodImage_036_19.jpg,36,19,RBC,
BloodImage_037_00.jpg,37,0,WBC,LYMPHOCYTE
BloodImage_037_01.jpg,37,1,RBC,
BloodImage_037_02.jpg,37,2,RBC,
BloodImage_037_03.jpg,37,3,RBC,
BloodImage_037_04.jpg,37,4,RBC,
BloodImage_037_05.jpg,37,5,RBC,
BloodImage_037_06.jpg,37,6,RBC,
BloodImage_037_07.jpg,37,7,RBC,
BloodImage_037_08.jpg,37,8,RBC,
BloodImage_037_09.jpg,37,9,RBC,
BloodImage_037_10.jpg,37,10,RBC,
BloodImage_037_11.jpg,37,11,RBC,
BloodImage_037_12.jpg,37,12,RBC,
BloodImage_037_13.jpg,37,13,RBC,
BloodImage_037_14.jpg,37,14,RBC,
BloodImage_037_15.jpg,37,15,RBC,
BloodImage_037_16.jpg,37,16,RBC,
BloodImage_037_17.jpg,37,17,RBC,
BloodImage_037_18.jpg,37,18,RBC,
BloodImage_037_19.jpg,37,19,RBC,
BloodImage_037_20.jpg,37,20,RBC,
BloodImage_037_21.jpg,37,21,RBC,
BloodImage_037_22.jpg,37,22,RBC,
BloodImage_037_23.jpg,37,23,RBC,
BloodImage_037_24.jpg,37,24,RBC,
BloodImage_037_25.jpg,37,25,RBC,
BloodImage_037_26.jpg,37,26,RBC,
BloodImage_037_27.jpg,37,27,Platelets,
BloodImage_037_28.jpg,37,28,Platelets,
BloodImage_037_29.jpg,37,29,RBC,
BloodImage_038_00.jpg,38,0,WBC,LYMPHOCYTE
BloodImage_038_01.jpg,38,1,RBC,
BloodImage_038_02.jpg,38,2,RBC,
BloodImage_038_03.jpg,38,3,RBC,
BloodImage_038_04.jpg,38,4,RBC,
BloodImage_038_05.jpg,38,5,RBC,
BloodImage_038_06.jpg,38,6,RBC,
BloodImage_038_07.jpg,38,7,RBC,
BloodImage_038_08.jpg,38,8,RBC,
BloodImage_038_09.jpg,38,9,RBC,
BloodImage_038_10.jpg,38,10,RBC,
BloodImage_038_11.jpg,38,11,RBC,
BloodImage_038_12.jpg,38,12,RBC,
BloodImage_038_13.jpg,38,13,Platelets,
BloodImage_038_14.jpg,38,14,Platelets,
BloodImage_038_15.jpg,38,15,RBC,
BloodImage_038_16.jpg,38,16,RBC,
BloodImage_038_17.jpg,38,17,RBC,
BloodImage_038_18.jpg,38,18,RBC,
BloodImage_038_19.jpg,38,19,RBC,
BloodImage_038_20.jpg,38,20,RBC,
BloodImage_038_21.jpg,38,21,RBC,
BloodImage_038_22.jpg,38,22,RBC,
BloodImage_038_23.jpg,38,23,RBC,
BloodImage_038_24.jpg,38,24,RBC,
BloodImage_038_25.jpg,38,25,RBC,
BloodImage_038_26.jpg,38,26,RBC,
BloodImage_038_27.jpg,38,27,RBC,
BloodImage_039_00.jpg,39,0,WBC,NEUTROPHIL
BloodImage_039_01.jpg,39,1,RBC,
BloodImage_039_02.jpg,39,2,RBC,
BloodImage_039_03.jpg,39,3,RBC,
BloodImage_039_04.jpg,39,4,RBC,
BloodImage_039_05.jpg,39,5,RBC,
BloodImage_039_06.jpg,39,6,RBC,
BloodImage_039_07.jpg,39,7,RBC,
BloodImage_039_08.jpg,39,8,RBC,
BloodImage_039_09.jpg,39,9,RBC,
BloodImage_039_10.jpg,39,10,RBC,
BloodImage_039_11.jpg,39,11,RBC,
BloodImage_039_12.jpg,39,12,RBC,
BloodImage_039_13.jpg,39,13,RBC,
BloodImage_039_14.jpg,39,14,RBC,
BloodImage_039_15.jpg,39,15,Platelets,
BloodImage_039_16.jpg,39,16,Platelets,
BloodImage_039_17.jpg,39,17,RBC,
BloodImage_039_18.jpg,39,18,RBC,
BloodImage_040_00.jpg,40,0,WBC,MONOCYTE
BloodImage_040_01.jpg,40,1,RBC,
BloodImage_040_02.jpg,40,2,RBC,
BloodImage_040_03.jpg,40,3,RBC,
BloodImage_040_04.jpg,40,4,RBC,
BloodImage_040_05.jpg,40,5,RBC,
BloodImage_040_06.jpg,40,6,RBC,
BloodImage_040_07.jpg,40,7,RBC,
BloodImage_040_08.jpg,40,8,RBC,
BloodImage_040_09.jpg,40,9,RBC,
BloodImage_040_10.jpg,40,10,RBC,
BloodImage_040_11.jpg,40,11,RBC,
BloodImage_040_12.jpg,40,12,RBC,
BloodImage_040_13.jpg,40,13,RBC,
BloodImage_040_14.jpg,40,14,RBC,
BloodImage_040_15.jpg,40,15,Platelets,
BloodImage_040_16.jpg,40,16,Platelets,
BloodImage_040_17.jpg,40,17,Platelets,
BloodImage_041_00.jpg,41,0,WBC,EOSINOPHIL
BloodImage_041_01.jpg,41,1,RBC,
BloodImage_041_02.jpg,41,2,RBC,
BloodImage_041_03.jpg,41,3,RBC,
BloodImage_041_04.jpg,41,4,RBC,
BloodImage_041_05.jpg,41,5,RBC,
BloodImage_041_06.jpg,41,6,RBC,
BloodImage_041_07.jpg,41,7,RBC,
BloodImage_041_08.jpg,41,8,RBC,
BloodImage_041_09.jpg,41,9,RBC,
BloodImage_041_10.jpg,41,10,RBC,
BloodImage_041_11.jpg,41,11,RBC,
BloodImage_041_12.jpg,41,12,RBC,
BloodImage_041_13.jpg,41,13,Platelets,
BloodImage_041_14.jpg,41,14,Platelets,
BloodImage_041_15.jpg,41,15,RBC,
BloodImage_041_16.jpg,41,16,RBC,
BloodImage_041_17.jpg,41,17,RBC,
BloodImage_041_18.jpg,41,18,RBC,
BloodImage_041_19.jpg,41,19,RBC,
BloodImage_042_00.jpg,42,0,WBC,EOSINOPHIL
BloodImage_042_01.jpg,42,1,RBC,
BloodImage_042_02.jpg,42,2,RBC,
BloodImage_042_03.jpg,42,3,RBC,
BloodImage_042_04.jpg,42,4,RBC,
BloodImage_042_05.jpg,42,5,RBC,
BloodImage_042_06.jpg,42,6,RBC,
BloodImage_042_07.jpg,42,7,RBC,
BloodImage_042_08.jpg,42,8,RBC,
BloodImage_042_09.jpg,42,9,RBC,
BloodImage_042_10.jpg,42,10,RBC,
BloodImage_042_11.jpg,42,11,Platelets,
BloodImage_042_12.jpg,42,12,Platelets,
BloodImage_042_13.jpg,42,13,RBC,
BloodImage_042_14.jpg,42,14,RBC,
BloodImage_042_15.jpg,42,15,RBC,
BloodImage_043_00.jpg,43,0,WBC,"NEUTROPHIL, MONOCYTE"
BloodImage_043_01.jpg,43,1,WBC,"NEUTROPHIL, MONOCYTE"
BloodImage_043_02.jpg,43,2,Platelets,
BloodImage_043_03.jpg,43,3,Platelets,
BloodImage_043_04.jpg,43,4,RBC,
BloodImage_043_05.jpg,43,5,RBC,
BloodImage_043_06.jpg,43,6,RBC,
BloodImage_043_07.jpg,43,7,RBC,
BloodImage_043_08.jpg,43,8,RBC,
BloodImage_043_09.jpg,43,9,RBC,
BloodImage_043_10.jpg,43,10,RBC,
BloodImage_043_11.jpg,43,11,RBC,
BloodImage_043_12.jpg,43,12,RBC,
BloodImage_043_13.jpg,43,13,RBC,
BloodImage_043_14.jpg,43,14,RBC,
BloodImage_043_15.jpg,43,15,RBC,
BloodImage_044_00.jpg,44,0,WBC,"EOSINOPHIL,EOSINOPHIL"
BloodImage_044_01.jpg,44,1,WBC,"EOSINOPHIL,EOSINOPHIL"
BloodImage_044_02.jpg,44,2,RBC,
BloodImage_044_03.jpg,44,3,RBC,
BloodImage_044_04.jpg,44,4,RBC,
BloodImage_044_05.jpg,44,5,RBC,
BloodImage_044_06.jpg,44,6,RBC,
BloodImage_044_07.jpg,44,7,RBC,
BloodImage_044_08.jpg,44,8,RBC,
BloodImage_044_09.jpg,44,9,RBC,
BloodImage_044_10.jpg,44,10,RBC,
BloodImage_044_11.jpg,44,11,RBC,
BloodImage_044_12.jpg,44,12,RBC,
BloodImage_044_13.jpg,44,13,RBC,
BloodImage_044_14.jpg,44,14,Platelets,
BloodImage_044_15.jpg,44,15,Platelets,
BloodImage_044_16.jpg,44,16,Platelets,
BloodImage_044_17.jpg,44,17,Platelets,
BloodImage_044_18.jpg,44,18,RBC,
BloodImage_044_19.jpg,44,19,Platelets,
BloodImage_045_00.jpg,45,0,RBC,
BloodImage_045_01.jpg,45,1,RBC,
BloodImage_045_02.jpg,45,2,RBC,
BloodImage_045_03.jpg,45,3,RBC,
BloodImage_045_04.jpg,45,4,RBC,
BloodImage_045_05.jpg,45,5,RBC,
BloodImage_045_06.jpg,45,6,RBC,
BloodImage_045_07.jpg,45,7,RBC,
BloodImage_045_08.jpg,45,8,RBC,
BloodImage_045_09.jpg,45,9,RBC,
BloodImage_045_10.jpg,45,10,RBC,
BloodImage_045_11.jpg,45,11,RBC,
BloodImage_045_12.jpg,45,12,RBC,
BloodImage_045_13.jpg,45,13,RBC,
BloodImage_045_14.jpg,45,14,RBC,
BloodImage_045_15.jpg,45,15,RBC,
BloodImage_045_16.jpg,45,16,RBC,
BloodImage_045_17.jpg,45,17,RBC,
BloodImage_045_18.jpg,45,18,RBC,
BloodImage_045_19.jpg,45,19,RBC,
BloodImage_045_20.jpg,45,20,RBC,
BloodImage_045_21.jpg,45,21,WBC,EOSINOPHIL
BloodImage_045_22.jpg,45,22,RBC,
BloodImage_045_23.jpg,45,23,RBC,
BloodImage_045_24.jpg,45,24,Platelets,
BloodImage_046_00.jpg,46,0,WBC,NEUTROPHIL
BloodImage_046_01.jpg,46,1,Platelets,
BloodImage_046_02.jpg,46,2,RBC,
BloodImage_046_03.jpg,46,3,RBC,
BloodImage_046_04.jpg,46,4,RBC,
BloodImage_046_05.jpg,46,5,RBC,
BloodImage_046_06.jpg,46,6,RBC,
BloodImage_046_07.jpg,46,7,RBC,
BloodImage_046_08.jpg,46,8,RBC,
BloodImage_046_09.jpg,46,9,RBC,
BloodImage_046_10.jpg,46,10,RBC,
BloodImage_046_11.jpg,46,11,RBC,
BloodImage_046_12.jpg,46,12,RBC,
BloodImage_046_13.jpg,46,13,RBC,
BloodImage_046_14.jpg,46,14,RBC,
BloodImage_046_15.jpg,46,15,RBC,
BloodImage_046_16.jpg,46,16,RBC,
BloodImage_046_17.jpg,46,17,RBC,
BloodImage_046_18.jpg,46,18,RBC,
BloodImage_046_19.jpg,46,19,RBC,
BloodImage_046_20.jpg,46,20,RBC,
BloodImage_046_21.jpg,46,21,RBC,
BloodImage_046_22.jpg,46,22,RBC,
BloodImage_046_23.jpg,46,23,RBC,
BloodImage_047_00.jpg,47,0,WBC,LYMPHOCYTE
BloodImage_047_01.jpg,47,1,Platelets,
BloodImage_047_02.jpg,47,2,Platelets,
BloodImage_047_03.jpg,47,3,Platelets,
BloodImage_047_04.jpg,47,4,RBC,
BloodImage_047_05.jpg,47,5,RBC,
BloodImage_047_06.jpg,47,6,RBC,
BloodImage_047_07.jpg,47,7,RBC,
BloodImage_047_08.jpg,47,8,RBC,
BloodImage_047_09.jpg,47,9,RBC,
BloodImage_047_10.jpg,47,10,RBC,
BloodImage_047_11.jpg,47,11,RBC,
BloodImage_047_12.jpg,47,12,RBC,
BloodImage_047_13.jpg,47,13,RBC,
BloodImage_047_14.jpg,47,14,RBC,
BloodImage_047_15.jpg,47,15,RBC,
BloodImage_047_16.jpg,47,16,RBC,
BloodImage_047_17.jpg,47,17,RBC,
BloodImage_047_18.jpg,47,18,RBC,
BloodImage_047_19.jpg,47,19,RBC,
BloodImage_047_20.jpg,47,20,RBC,
BloodImage_048_00.jpg,48,0,Platelets,
BloodImage_048_01.jpg,48,1,WBC,EOSINOPHIL
BloodImage_048_02.jpg,48,2,RBC,
BloodImage_048_03.jpg,48,3,RBC,
BloodImage_048_04.jpg,48,4,RBC,
BloodImage_048_05.jpg,48,5,RBC,
BloodImage_048_06.jpg,48,6,RBC,
BloodImage_048_07.jpg,48,7,RBC,
BloodImage_048_08.jpg,48,8,RBC,
BloodImage_048_09.jpg,48,9,RBC,
BloodImage_048_10.jpg,48,10,RBC,
BloodImage_048_11.jpg,48,11,RBC,
BloodImage_048_12.jpg,48,12,RBC,
BloodImage_048_13.jpg,48,13,RBC,
BloodImage_048_14.jpg,48,14,RBC,
BloodImage_048_15.jpg,48,15,RBC,
BloodImage_048_16.jpg,48,16,RBC,
BloodImage_049_00.jpg,49,0,WBC,EOSINOPHIL
BloodImage_049_01.jpg,49,1,Platelets,
BloodImage_049_02.jpg,49,2,RBC,
BloodImage_049_03.jpg,49,3,RBC,
BloodImage_049_04.jpg,49,4,RBC,
BloodImage_049_05.jpg,49,5,RBC,
BloodImage_049_06.jpg,49,6,RBC,
BloodImage_049_07.jpg,49,7,RBC,
BloodImage_049_08.jpg,49,8,RBC,
BloodImage_049_09.jpg,49,9,RBC,
BloodImage_049_10.jpg,49,10,RBC,
BloodImage_049_11.jpg,49,11,RBC,
BloodImage_049_12.jpg,49,12,RBC,
BloodImage_049_13.jpg,49,13,RBC,
BloodImage_049_14.jpg,49,14,RBC,
BloodImage_049_15.jpg,49,15,RBC,
BloodImage_049_16.jpg,49,16,RBC,
BloodImage_049_17.jpg,49,17,RBC,
BloodImage_049_18.jpg,49,18,RBC,
BloodImage_050_00.jpg,50,0,RBC,
BloodImage_050_01.jpg,50,1,RBC,
BloodImage_050_02.jpg,50,2,RBC,
BloodImage_050_03.jpg,50,3,RBC,
BloodImage_050_04.jpg,50,4,RBC,
BloodImage_050_05.jpg,50,5,RBC,
BloodImage_050_06.jpg,50,6,RBC,
BloodImage_050_07.jpg,50,7,RBC,
BloodImage_050_08.jpg,50,8,RBC,
BloodImage_050_09.jpg,50,9,RBC,
BloodImage_050_10.jpg,50,10,WBC,NEUTROPHIL
BloodImage_052_00.jpg,52,0,RBC,
BloodImage_052_01.jpg,52,1,RBC,
BloodImage_052_02.jpg,52,2,RBC,
BloodImage_052_03.jpg,52,3,RBC,
BloodImage_052_04.jpg,52,4,RBC,
BloodImage_052_05.jpg,52,5,RBC,
BloodImage_052_06.jpg,52,6,RBC,
BloodImage_052_07.jpg,52,7,RBC,
BloodImage_052_08.jpg,52,8,RBC,
BloodImage_052_09.jpg,52,9,RBC,
BloodImage_052_10.jpg,52,10,RBC,
BloodImage_052_11.jpg,52,11,RBC,
BloodImage_052_12.jpg,52,12,RBC,
BloodImage_052_13.jpg,52,13,RBC,
BloodImage_052_14.jpg,52,14,WBC,NEUTROPHIL
BloodImage_052_15.jpg,52,15,Platelets,
BloodImage_052_16.jpg,52,16,Platelets,
BloodImage_052_17.jpg,52,17,RBC,
BloodImage_053_00.jpg,53,0,RBC,
BloodImage_053_01.jpg,53,1,RBC,
BloodImage_053_02.jpg,53,2,RBC,
BloodImage_053_03.jpg,53,3,RBC,
BloodImage_053_04.jpg,53,4,RBC,
BloodImage_053_05.jpg,53,5,RBC,
BloodImage_053_06.jpg,53,6,RBC,
BloodImage_053_07.jpg,53,7,RBC,
BloodImage_053_08.jpg,53,8,RBC,
BloodImage_053_09.jpg,53,9,RBC,
BloodImage_053_10.jpg,53,10,WBC,NEUTROPHIL
BloodImage_053_11.jpg,53,11,Platelets,
BloodImage_053_12.jpg,53,12,Platelets,
BloodImage_053_13.jpg,53,13,RBC,
BloodImage_054_00.jpg,54,0,RBC,
BloodImage_054_01.jpg,54,1,RBC,
BloodImage_054_02.jpg,54,2,RBC,
BloodImage_054_03.jpg,54,3,RBC,
BloodImage_054_04.jpg,54,4,RBC,
BloodImage_054_05.jpg,54,5,RBC,
BloodImage_054_06.jpg,54,6,RBC,
BloodImage_054_07.jpg,54,7,RBC,
BloodImage_054_08.jpg,54,8,RBC,
BloodImage_054_09.jpg,54,9,RBC,
BloodImage_054_10.jpg,54,10,WBC,LYMPHOCYTE
BloodImage_054_11.jpg,54,11,RBC,
BloodImage_054_12.jpg,54,12,RBC,
BloodImage_054_13.jpg,54,13,RBC,
BloodImage_055_00.jpg,55,0,RBC,
BloodImage_055_01.jpg,55,1,RBC,
BloodImage_055_02.jpg,55,2,RBC,
BloodImage_055_03.jpg,55,3,RBC,
BloodImage_055_04.jpg,55,4,RBC,
BloodImage_055_05.jpg,55,5,RBC,
BloodImage_055_06.jpg,55,6,RBC,
BloodImage_055_07.jpg,55,7,RBC,
BloodImage_055_08.jpg,55,8,RBC,
BloodImage_055_09.jpg,55,9,RBC,
BloodImage_055_10.jpg,55,10,WBC,LYMPHOCYTE
BloodImage_055_11.jpg,55,11,Platelets,
BloodImage_055_12.jpg,55,12,Platelets,
BloodImage_055_13.jpg,55,13,Platelets,
BloodImage_056_00.jpg,56,0,RBC,
BloodImage_056_01.jpg,56,1,RBC,
BloodImage_056_02.jpg,56,2,RBC,
BloodImage_056_03.jpg,56,3,RBC,
BloodImage_056_04.jpg,56,4,RBC,
BloodImage_056_05.jpg,56,5,RBC,
BloodImage_056_06.jpg,56,6,RBC,
BloodImage_056_07.jpg,56,7,RBC,
BloodImage_056_08.jpg,56,8,RBC,
BloodImage_056_09.jpg,56,9,RBC,
BloodImage_056_10.jpg,56,10,RBC,
BloodImage_056_11.jpg,56,11,WBC,EOSINOPHIL
BloodImage_057_00.jpg,57,0,RBC,
BloodImage_057_01.jpg,57,1,RBC,
BloodImage_057_02.jpg,57,2,RBC,
BloodImage_057_03.jpg,57,3,RBC,
BloodImage_057_04.jpg,57,4,RBC,
BloodImage_057_05.jpg,57,5,RBC,
BloodImage_057_06.jpg,57,6,WBC,EOSINOPHIL
BloodImage_057_07.jpg,57,7,Platelets,
BloodImage_057_08.jpg,57,8,Platelets,
BloodImage_057_09.jpg,57,9,RBC,
BloodImage_057_10.jpg,57,10,RBC,
BloodImage_058_00.jpg,58,0,RBC,
BloodImage_058_01.jpg,58,1,RBC,
BloodImage_058_02.jpg,58,2,RBC,
BloodImage_058_03.jpg,58,3,RBC,
BloodImage_058_04.jpg,58,4,RBC,
BloodImage_058_05.jpg,58,5,RBC,
BloodImage_058_06.jpg,58,6,RBC,
BloodImage_058_07.jpg,58,7,RBC,
BloodImage_058_08.jpg,58,8,WBC,EOSINOPHIL
BloodImage_058_09.jpg,58,9,Platelets,
BloodImage_059_00.jpg,59,0,RBC,
BloodImage_059_01.jpg,59,1,RBC,
BloodImage_059_02.jpg,59,2,RBC,
BloodImage_059_03.jpg,59,3,RBC,
BloodImage_059_04.jpg,59,4,RBC,
BloodImage_059_05.jpg,59,5,RBC,
BloodImage_059_06.jpg,59,6,RBC,
BloodImage_059_07.jpg,59,7,RBC,
BloodImage_059_08.jpg,59,8,RBC,
BloodImage_059_09.jpg,59,9,RBC,
BloodImage_059_10.jpg,59,10,RBC,
BloodImage_059_11.jpg,59,11,RBC,
BloodImage_059_12.jpg,59,12,WBC,EOSINOPHIL
BloodImage_062_00.jpg,62,0,RBC,
BloodImage_062_01.jpg,62,1,RBC,
BloodImage_062_02.jpg,62,2,RBC,
BloodImage_062_03.jpg,62,3,RBC,
BloodImage_062_04.jpg,62,4,RBC,
BloodImage_062_05.jpg,62,5,RBC,
BloodImage_062_06.jpg,62,6,RBC,
BloodImage_062_07.jpg,62,7,RBC,
BloodImage_062_08.jpg,62,8,RBC,
BloodImage_062_09.jpg,62,9,RBC,
BloodImage_062_10.jpg,62,10,RBC,
BloodImage_062_11.jpg,62,11,WBC,EOSINOPHIL
BloodImage_062_12.jpg,62,12,Platelets,
BloodImage_063_00.jpg,63,0,RBC,
BloodImage_063_01.jpg,63,1,RBC,
BloodImage_063_02.jpg,63,2,RBC,
BloodImage_063_03.jpg,63,3,RBC,
BloodImage_063_04.jpg,63,4,RBC,
BloodImage_063_05.jpg,63,5,RBC,
BloodImage_063_06.jpg,63,6,RBC,
BloodImage_063_07.jpg,63,7,RBC,
BloodImage_063_08.jpg,63,8,RBC,
BloodImage_063_09.jpg,63,9,WBC,NEUTROPHIL
BloodImage_064_00.jpg,64,0,RBC,
BloodImage_064_01.jpg,64,1,RBC,
BloodImage_064_02.jpg,64,2,RBC,
BloodImage_064_03.jpg,64,3,RBC,
BloodImage_064_04.jpg,64,4,RBC,
BloodImage_064_05.jpg,64,5,RBC,
BloodImage_064_06.jpg,64,6,RBC,
BloodImage_064_07.jpg,64,7,RBC,
BloodImage_064_08.jpg,64,8,RBC,
BloodImage_064_09.jpg,64,9,RBC,
BloodImage_064_10.jpg,64,10,WBC,EOSINOPHIL
BloodImage_065_00.jpg,65,0,RBC,
BloodImage_065_01.jpg,65,1,RBC,
BloodImage_065_02.jpg,65,2,RBC,
BloodImage_065_03.jpg,65,3,RBC,
BloodImage_065_04.jpg,65,4,RBC,
BloodImage_065_05.jpg,65,5,WBC,"NEUTROPHIL, NEUTROPHIL"
BloodImage_065_06.jpg,65,6,WBC,"NEUTROPHIL, NEUTROPHIL"
BloodImage_065_07.jpg,65,7,Platelets,
BloodImage_066_00.jpg,66,0,RBC,
BloodImage_066_01.jpg,66,1,RBC,
BloodImage_066_02.jpg,66,2,RBC,
BloodImage_066_03.jpg,66,3,RBC,
BloodImage_066_04.jpg,66,4,RBC,
BloodImage_066_05.jpg,66,5,RBC,
BloodImage_066_06.jpg,66,6,RBC,
BloodImage_066_07.jpg,66,7,RBC,
BloodImage_066_08.jpg,66,8,WBC,NEUTROPHIL
BloodImage_066_09.jpg,66,9,Platelets,
BloodImage_067_00.jpg,67,0,RBC,
BloodImage_067_01.jpg,67,1,RBC,
BloodImage_067_02.jpg,67,2,RBC,
BloodImage_067_03.jpg,67,3,RBC,
BloodImage_067_04.jpg,67,4,RBC,
BloodImage_067_05.jpg,67,5,RBC,
BloodImage_067_06.jpg,67,6,RBC,
BloodImage_067_07.jpg,67,7,RBC,
BloodImage_067_08.jpg,67,8,RBC,
BloodImage_067_09.jpg,67,9,RBC,
BloodImage_067_10.jpg,67,10,RBC,
BloodImage_067_11.jpg,67,11,WBC,NEUTROPHIL
BloodImage_068_00.jpg,68,0,RBC,
BloodImage_068_01.jpg,68,1,RBC,
BloodImage_068_02.jpg,68,2,RBC,
BloodImage_068_03.jpg,68,3,RBC,
BloodImage_068_04.jpg,68,4,RBC,
BloodImage_068_05.jpg,68,5,RBC,
BloodImage_068_06.jpg,68,6,RBC,
BloodImage_068_07.jpg,68,7,RBC,
BloodImage_068_08.jpg,68,8,RBC,
BloodImage_068_09.jpg,68,9,WBC,EOSINOPHIL
BloodImage_068_10.jpg,68,10,Platelets,
BloodImage_068_11.jpg,68,11,Platelets,
BloodImage_068_12.jpg,68,12,Platelets,
BloodImage_068_13.jpg,68,13,Platelets,
BloodImage_069_00.jpg,69,0,RBC,
BloodImage_069_01.jpg,69,1,RBC,
BloodImage_069_02.jpg,69,2,RBC,
BloodImage_069_03.jpg,69,3,RBC,
BloodImage_069_04.jpg,69,4,RBC,
BloodImage_069_05.jpg,69,5,RBC,
BloodImage_069_06.jpg,69,6,RBC,
BloodImage_069_07.jpg,69,7,RBC,
BloodImage_069_08.jpg,69,8,RBC,
BloodImage_069_09.jpg,69,9,RBC,
BloodImage_069_10.jpg,69,10,RBC,
BloodImage_069_11.jpg,69,11,RBC,
BloodImage_069_12.jpg,69,12,WBC,EOSINOPHIL
BloodImage_069_13.jpg,69,13,Platelets,
BloodImage_069_14.jpg,69,14,Platelets,
BloodImage_070_00.jpg,70,0,RBC,
BloodImage_070_01.jpg,70,1,RBC,
BloodImage_070_02.jpg,70,2,RBC,
BloodImage_070_03.jpg,70,3,RBC,
BloodImage_070_04.jpg,70,4,RBC,
BloodImage_070_05.jpg,70,5,RBC,
BloodImage_070_06.jpg,70,6,RBC,
BloodImage_070_07.jpg,70,7,RBC,
BloodImage_070_08.jpg,70,8,RBC,
BloodImage_070_09.jpg,70,9,RBC,
BloodImage_070_10.jpg,70,10,WBC,"EOSINOPHIL, LYMPHOCYTE"
BloodImage_070_11.jpg,70,11,WBC,"EOSINOPHIL, LYMPHOCYTE"
BloodImage_071_00.jpg,71,0,RBC,
BloodImage_071_01.jpg,71,1,RBC,
BloodImage_071_02.jpg,71,2,RBC,
BloodImage_071_03.jpg,71,3,RBC,
BloodImage_071_04.jpg,71,4,RBC,
BloodImage_071_05.jpg,71,5,RBC,
BloodImage_071_06.jpg,71,6,RBC,
BloodImage_071_07.jpg,71,7,RBC,
BloodImage_071_08.jpg,71,8,WBC,NEUTROPHIL
